;group1;group2;group3;x1;x2;x3;x4;c1;c2;c3;c4;y1;y2;y3;y4
805;young;male;A;0.183424957;0.975390055;-0.715018814;1.487713509;0.197138714;0.986823803;3.117060649;-0.130973374;-2.860899875;1.424284245;1.256070803;0.116285137
806;old;male;B;0.189055934;1.041228732;-0.004276177;1.016301462;1.686559262;-0.860449706;-0.286608592;-0.389099323;-1.100894465;1.360614174;1.037540908;1.004192057
807;middle;male;C;0.098652657;1.262913061;1.185104403;-0.293186038;0.466931605;0.041884746;0.361363919;0.402243365;-3.28971651;-0.424553744;-2.706086134;1.037625189
808;old;female;C;1.470976386;2.271051758;2.440013705;2.367371845;-0.520620704;-0.037031834;1.047154908;-0.12836405;0.998568684;0.058775905;0.251629922;-1.917108416
809;young;male;B;-0.597383271;-2.242411768;-1.931452811;-1.859959578;-0.930482371;-1.0710006;-3.162698346;0.602014675;-1.447977516;2.551124819;-1.752576449;0.648434107
810;young;female;C;-0.959696241;-0.548669573;-2.098190375;-1.279526087;0.596079996;0.932338819;2.072538189;-1.235685688;-1.277631896;1.776529585;-0.031191333;0.342480201
811;young;female;A;-0.169608579;-1.66598057;-0.664895694;-1.771592484;0.028680788;-0.959179144;-2.556639586;0.377018773;-1.112470746;0.638930248;-0.105866655;0.66330794
812;old;male;C;1.111503211;0.771864257;0.253219927;0.355476169;0.157373937;-0.889435477;-1.878501693;0.08777522;-0.729585524;-0.363792171;-0.506202658;-1.278678717
813;middle;male;A;-0.293942342;0.62619264;0.755157516;0.488507522;0.423126152;-0.70506633;-0.859530565;0.480895938;-2.172945852;0.626859813;-0.292611401;0.396485741
814;young;female;A;1.120080596;1.335703248;0.323321899;0.850700861;-0.055111251;-2.086601619;-3.446113301;0.379536143;-0.9155919;1.258433433;0.120879763;1.70742178
815;young;male;A;-0.355789446;-0.275037613;-0.433396933;-1.449913271;-0.272245912;-1.665829995;-3.901020109;0.306782014;-1.063745947;0.033142088;1.206855245;0.166639818
816;old;female;C;-0.02614542;0.377999524;1.422219473;-0.157941486;0.643370259;-1.629060048;-3.038271881;2.050673633;-2.802216176;1.812355446;-0.820987116;-0.100737362
817;young;female;A;0.619034336;0.948155808;0.009479853;1.030189257;1.065084349;-0.105767824;0.172225037;0.717431075;-2.228624826;0.689896222;-1.234820904;-0.814821735
818;middle;female;A;0.096540413;-1.326509029;0.072556107;-0.348542926;-1.06232009;-0.347811957;-1.582449555;-0.432494229;2.455531266;-0.722498378;0.597298556;-0.764070067
819;young;male;C;-2.716714937;-2.293068048;-1.218324497;-1.511128294;-2.782352666;-0.046193647;-2.154283095;0.812518374;-4.948571493;-0.817531742;-0.693320449;0.010462098
820;young;female;C;0.594242546;0.365654643;0.251180176;0.699251322;0.678641917;-1.47066065;-0.758164711;-1.274795124;1.126304459;-0.551197528;-0.090998684;-0.893834871
821;old;male;B;1.442073095;2.461745845;3.093894408;2.255025256;-0.003857523;0.829516832;3.238721287;-0.044840298;-0.107070997;2.147847845;0.406009475;0.167935985
822;young;male;A;0.006304283;-2.050745216;-1.728710921;-1.834459701;-0.546361118;3.400309114;5.658931448;0.572838952;-1.4013381;2.389241456;-0.979644507;1.48255939
823;middle;female;C;-0.729240792;-0.974346975;-2.181256405;-1.783586275;-1.103952327;-0.835295821;-1.172850134;0.86676891;-1.000370356;0.558355195;0.022439905;-0.767760868
824;young;male;A;0.185622677;0.009282989;0.069243017;1.2269544;-0.820219648;0.362381;-0.869746281;-0.150019341;-1.98619171;0.633338105;0.817174307;-1.183690765
825;middle;female;B;1.74081307;1.880534228;3.907426295;1.663598433;2.34817629;-2.200256465;-3.584064946;-0.360570118;-0.585353057;0.229770778;1.405505917;0.020268026
826;young;male;B;-0.168814681;2.152527156;0.898024091;0.895068027;0.906353991;-0.905500356;-1.066094269;1.005525398;-1.550519123;1.144919044;-0.69303709;-1.337507564
827;old;female;C;-1.013808121;-2.908142804;-1.134851907;-2.632049437;-0.495476129;0.913190925;0.792939149;0.989389486;-1.647908655;2.452701327;-0.091275921;0.448709354
828;middle;male;C;0.943689889;0.921055855;0.833876655;2.621858177;1.247362992;-1.139384423;-3.745768333;1.885218572;-0.662916036;-0.355479056;-0.690708625;0.425516233
829;middle;male;B;-1.032343858;-0.240319781;-0.167051828;0.581602034;0.127546682;0.383433902;-0.02882035;0.086690898;-1.703409746;0.995568526;-0.462371513;-0.118387227
830;young;male;B;-0.646021719;-1.500953403;-0.696070611;-2.077287166;-1.072817243;0.754407766;1.38952935;0.2310174;-1.606052395;3.110999318;0.250977291;-0.230564091
831;middle;female;C;-1.006512316;-1.898107556;-0.800363484;-2.936667495;-4.179184542;0.96798811;1.579989817;-0.026717203;-3.070826438;0.929267465;1.30102146;-0.744076227
832;old;female;C;0.031961585;1.58014286;2.458002308;1.190779143;0.21992942;0.062989243;1.1347992;-0.542331649;0.203197565;3.280794665;1.348709707;-0.120831707
833;old;male;A;-1.109007406;-1.28588487;-2.623695012;-1.067015066;3.11884538;-0.101114065;-0.008818441;-0.310643327;-1.242639281;-0.118550964;-0.330033753;0.352647409
834;young;female;B;-0.460112517;-0.234552555;-0.548870625;0.447920157;1.927872972;-0.187959259;-1.435129356;0.373008868;-1.299830421;0.524097345;-0.662940639;-0.102517034
835;middle;female;B;0.623019785;-0.481264076;0.950793141;-1.868205621;0.689891457;-0.427334394;-0.882390346;1.511634752;-1.53725843;0.35617335;-0.485083692;-0.636043031
836;young;male;B;-0.776047359;-0.814048125;-2.167087856;-1.139905681;-2.017334896;1.387335536;2.221004372;-1.065641696;-2.833189914;1.932719314;-1.800055012;0.808980277
837;old;male;B;-0.217308358;-1.558866132;-0.121050033;-0.897535927;-1.694729114;1.269346191;3.356953676;-1.65998367;-2.289634302;2.44164792;0.852920832;-0.741960266
838;young;female;B;-0.366684328;-1.757894121;-1.012709975;-2.258311425;-0.596259379;0.527506652;1.415341635;-0.201388836;-1.117554493;-0.271465917;-1.047224103;-0.9953838
839;middle;male;B;-0.050181653;1.833617723;0.518300942;1.351449392;-0.051165566;-0.540358874;-2.802354819;0.48621404;-0.29590173;-1.50085456;-0.26142711;-0.659374209
840;old;male;A;0.020394051;-2.102592315;0.124914543;-0.578672612;0.703442273;1.108588297;1.426275357;1.010770588;-2.31898783;1.554264528;0.658195544;-1.375293269
841;middle;male;B;2.904030872;2.593378519;0.663561956;3.259564696;0.326157421;0.885714903;1.63851468;0.69915944;0.256943342;-0.943286012;-1.122252283;1.342339807
842;middle;female;C;-0.234490367;-0.404581748;1.06919696;-0.86669846;-0.208537442;-0.499005838;-0.815974865;0.058749323;-0.814133229;-1.126916423;0.034474488;0.898302613
843;old;male;A;0.521764883;3.53090949;2.642435778;1.186929725;0.932457965;0.31609886;2.732956256;0.363830879;-0.213041401;0.924039461;-1.312672135;-0.667260577
844;young;male;C;0.593559524;0.724018177;0.58661528;-0.186478459;0.896671675;0.963196668;1.312785566;0.528314598;-1.855834862;1.879444251;-0.204317385;-0.719465226
845;middle;female;B;-1.046267189;-0.687754807;1.259318602;-0.749549024;0.694073261;-2.101081035;-3.494563766;0.606191505;0.494684151;0.97401959;0.977066335;1.070805844
846;young;female;C;-1.220338843;-0.476228956;-0.498197134;-0.174124218;0.744932567;0.613296989;2.32814223;0.376850084;-2.376480303;1.452453455;0.348907331;0.017838468
847;young;male;A;0.628891882;-0.351470695;0.165886558;-0.462025557;-0.336468386;0.580711136;1.162326963;0.075150005;-1.672186969;1.297181973;0.826809691;1.485540714
848;young;female;C;-0.225754764;-0.43706001;0.406433461;-0.00801579;-0.157199448;0.279622363;-0.448760591;0.861753628;-1.68564839;1.550674584;1.109555686;0.420507165
849;old;female;C;-0.329766523;-0.81520038;-0.884927457;-0.654794751;-0.562938983;0.205807982;-1.169871721;-0.967689827;-2.277076366;0.059622919;-0.18435638;1.136982694
850;middle;male;C;-1.455127132;-1.025088037;-1.004559663;-1.386560662;0.276972037;-0.245831521;-1.801867318;-0.617638763;-0.350994249;0.863107754;-1.01576069;0.100271068
851;middle;female;A;-0.429394765;1.051875906;2.076108015;3.352718793;1.409952298;-0.548072365;-1.806271689;0.663195629;0.980976033;3.154118428;0.475101576;-0.144175917
852;middle;male;B;1.056178937;3.749374745;3.367472817;0.814878626;0.062643533;-1.416900134;-2.303185458;-1.709495382;-0.531276987;0.072207172;0.154300709;0.434771768
853;young;male;A;-1.302344513;-1.413203827;-1.024452716;-2.812864127;0.259972197;1.375386216;1.439673261;-0.034524689;-1.299545034;1.611587717;-1.355969193;-0.542104123
854;middle;female;C;-0.836947858;0.710993651;2.326596814;0.81824121;-1.656846183;0.586672761;2.074654498;1.362683539;-0.702398601;3.205714033;-0.937006642;-1.753116728
855;old;male;C;1.812227169;4.867197297;4.740219535;4.151474795;1.695383566;-2.908648476;-3.965535446;-0.657886247;-1.365410733;0.897943015;-0.805105374;0.774096407
856;young;male;C;-0.835809805;-0.110565446;-1.445539537;0.198747324;0.72758956;0.413429687;2.506728789;0.636855717;-2.475905558;2.280190708;-0.091541788;0.177654481
857;old;female;A;-1.253814394;-0.63071785;-1.43503303;-1.503001043;-0.167859369;1.73843812;4.218706309;0.019572888;-1.163182574;2.53842054;0.240505223;-0.007631461
858;old;male;C;1.172665886;1.408185129;0.114437595;2.308260336;1.029575641;1.06231242;3.325380029;1.020103501;-1.189138904;0.824232515;-0.80994026;0.614079455
859;middle;male;A;1.453478274;0.047121524;-1.040754299;0.621095651;1.039039384;-0.149695785;-0.203070584;-0.802712674;-1.548653982;-1.738510045;0.955973555;-1.367180669
860;middle;male;B;0.092991089;-0.909367687;0.949788641;-2.264824568;-1.535004872;-0.95854154;-1.579926462;0.569334633;-0.122592475;-0.392817299;0.839234246;-0.201130338
861;middle;female;A;-0.023563275;-1.287962451;-1.561122811;-0.057399312;-0.400344528;0.696058598;1.845483108;-1.777436128;-0.372316435;-1.16184851;1.349982339;-0.22102901
862;old;male;B;0.372569673;0.347520969;-1.118361313;0.525166717;0.232697807;1.254229421;2.952844041;-0.522754519;-1.018272364;1.70894466;0.208061965;1.289692536
863;young;female;A;-2.736366094;-2.986841236;-1.492057973;-3.549821555;-0.459254587;-0.834684048;-2.278497621;-0.544001951;-3.232765183;1.078358729;0.608289443;1.261583231
864;young;female;C;0.19697872;0.0116518;-0.804036411;0.358706059;-0.088771097;0.949640028;0.378299679;-0.207315317;-0.719324088;0.773428819;-0.934134055;-0.919588303
865;middle;male;A;-0.382430825;1.851857021;1.84257294;2.202753915;0.150588295;0.089869167;1.074969242;-1.350871082;0.585847249;0.786162337;-0.941911166;1.017101202
866;young;male;A;0.100744649;-1.691846115;-1.136593879;-3.136027655;-0.556493744;2.81165081;5.177962877;-1.063637393;-0.990188284;1.492890759;0.799191032;0.721214442
867;middle;male;A;-0.097107293;1.327706905;0.360645964;0.789723871;0.114992775;-1.525847163;-2.064195671;1.050022127;-2.772295966;-0.80785773;-1.575165564;-0.562744684
868;middle;female;C;0.842125354;0.104948408;-0.916844742;0.398720507;0.040059218;-0.40837192;-2.607877924;-1.281861628;-1.592010026;1.331725118;-0.558773183;2.790146554
869;young;female;C;-0.852505261;-1.897274366;-3.05568829;-1.43033203;-0.439454026;2.142965797;2.499360376;-1.163733972;-1.879577418;0.91754461;-0.602776583;-1.442949995
870;middle;female;A;-0.236259276;0.562275402;1.305337004;1.087015473;-1.369499307;-1.297189824;-2.523133919;0.470967709;-0.248016459;1.021172256;0.273840869;-0.359001249
871;middle;male;A;-1.796234307;-3.985228031;-2.238456348;-3.235410843;0.619325231;1.567749116;1.527050986;0.943953863;-1.08529157;2.085811196;-0.248099806;-2.304613532
872;middle;male;A;1.367822857;1.302294221;1.06128257;0.923892076;1.48959365;1.304664958;4.415829994;0.071636599;-1.722049281;-0.069956575;0.014577903;0.615269854
873;old;female;A;0.067645021;1.225605331;0.903925233;3.115836207;1.019521056;0.028646103;0.925844272;-0.163514189;-1.515989354;1.352573286;0.360514693;-0.049807491
874;young;male;A;0.643744499;0.347181098;0.30263805;0.927036812;0.949770715;-0.445638369;0.7150351;-1.555367789;0.102806111;-0.08812168;1.085846419;1.640339416
875;young;male;C;-1.541220634;-2.709981966;-2.607821829;-1.978737536;0.52263983;0.2171887;-0.458086294;-1.755190615;-1.770819928;1.675632387;2.245457494;0.879587566
876;middle;male;A;-1.036748052;-1.171760888;-2.714912611;-0.851216479;-2.042052989;0.692208387;0.022515527;-1.061453666;-0.95225367;-0.847716891;-0.565828518;0.831144766
877;young;male;B;1.343481054;1.521002727;1.90490929;1.454585138;-0.609923463;-0.077241275;0.748342309;-0.555549247;-1.979949294;0.121041028;0.131279147;-0.661647451
878;middle;male;C;0.775125597;0.255093155;2.425301539;2.035288218;-0.522590186;0.327351052;0.488208737;-0.27667338;-1.8090505;2.287087798;1.53312647;0.649567564
879;middle;male;A;-2.388321285;-2.556102155;-2.620480874;-1.699284254;-0.84441353;0.443485307;0.080108231;1.734682671;-2.302662607;0.701249362;-0.19916807;-2.527992423
880;young;male;B;0.142215419;-1.685999773;-0.295065917;-1.728786359;-1.352489078;0.889509304;0.103596571;-0.197838508;-0.426551913;1.07710205;1.043279204;-0.947618464
881;old;male;A;-0.361983574;0.0107142;-0.0234972;-1.999803389;0.199187445;4.125843963;10.18730739;-0.477147104;-1.34171709;4.614944251;-0.237974727;1.323217852
882;middle;female;C;-0.031932302;0.875262663;2.186596678;0.827155886;0.09838255;-1.030519327;-1.550305093;-0.112303264;0.809566436;0.867191274;-0.637567635;0.333540596
883;young;female;B;-0.192391793;-0.478669896;0.082448442;0.199749557;-0.339397924;-1.563036861;-2.910837291;-0.305505939;-2.006130618;1.003494577;0.42076504;1.444612605
884;middle;female;C;-0.310866316;1.432828213;1.117786306;0.492024815;0.266576813;0.332067116;-0.69488901;1.295760505;-0.787125992;-0.342416875;0.70844898;-0.758226836
885;old;female;B;-0.19612362;0.987559462;-0.598265144;-1.418718639;-1.136383943;-0.160183827;-1.396287656;-0.5133131;-0.973274827;0.287995584;1.613108529;1.620033873
886;old;male;A;-0.21765518;1.893394262;2.062301152;2.606430515;2.120029864;-0.889421632;0.775321887;0.513365243;-0.829658401;2.372353492;-0.379745998;-1.016702156
887;middle;female;C;0.114126509;-0.092352512;-0.653797668;0.60620584;0.05600751;0.741403091;2.429318996;-2.127400248;-0.453260594;0.691023646;-0.849522767;-0.365270505
888;middle;male;C;1.759979211;3.324113519;3.645800522;2.125683543;1.364656783;-0.822998756;-1.174577099;1.196533985;-0.696358905;0.925861909;0.198626574;0.546224166
889;middle;male;C;0.345004336;-0.367936374;0.685198684;-0.747878985;-0.254397671;-0.828307968;-0.60108448;-0.696248245;-0.203096537;0.350788714;0.240645517;0.264633323
890;old;male;B;2.016181084;1.488485896;0.281270803;1.742409619;0.167296944;-0.014486374;0.881849294;2.466763214;-1.436574565;2.250554554;-0.693413005;-0.805425364
891;young;male;A;-0.335735367;0.108367155;-2.065759954;0.870837681;0.975742234;-0.253478917;0.143816573;1.112746019;-2.175686624;1.414108934;1.116559483;-0.482965914
892;old;female;B;0.049034993;0.330885148;0.213610013;-0.547952504;-0.06762489;1.101805291;0.797098994;-0.68849429;-1.35995035;0.565315167;-0.5315433;1.033268643
893;middle;female;C;1.59866419;0.358973543;-1.286498347;1.454321707;-0.252409918;0.16481851;1.59264132;1.535113368;1.39025886;-0.443696124;1.127660878;-0.257828319
894;middle;male;B;-0.634609779;1.013931397;-0.075625375;2.255589492;-0.231475515;0.813895981;2.286373629;-0.953960459;-0.944228157;2.667087581;0.532695299;0.348322271
895;young;female;A;1.044296458;1.01378706;2.15042624;0.58937284;0.683455074;-1.023869766;-1.626638393;0.70050083;-1.668312511;-1.258496479;0.560964828;1.906381714
896;middle;male;C;0.385825211;2.049398368;-0.351874963;1.41909437;-0.09316914;-1.714532427;-3.903769159;-0.279907916;-0.778048831;-2.658688066;1.400226691;-0.760867174
897;middle;male;B;-2.337473468;-2.422953241;-2.044442309;-2.442326762;1.930316594;0.626346063;0.586338982;0.129185565;-0.607555176;0.817588222;1.145086009;1.128644578
898;middle;male;B;-0.421028093;-0.422935003;0.637529749;-0.68795906;0.005975041;-0.188414037;-1.460959164;-0.072818863;-0.126302671;0.431661394;-0.773675388;-1.187226398
899;old;male;A;-0.007959221;0.109837066;-0.45407381;0.921975365;-0.067461426;3.048134966;6.904651153;-0.353172048;-0.257691222;3.2869603;-0.699916898;0.495549603
900;old;female;A;-0.966659833;-1.294037678;-1.40207021;-1.577485193;-1.26506462;-0.277648349;-0.203222479;0.233111589;-2.016244881;1.905200945;0.4709297;-0.462954684
901;young;female;A;0.394031579;-0.177613776;-0.594159267;-1.637385093;-0.804966329;0.394186628;-0.927366843;-0.095363791;-1.35898302;0.535858392;0.301938076;0.974865515
902;middle;male;A;1.652615862;0.643472314;0.921997888;0.357849496;2.650724139;1.794267214;4.683941916;0.716051915;-1.101318476;1.014304541;0.107770889;0.518703395
903;young;male;A;-1.854523027;-1.824114753;-2.897667887;-2.52248623;-0.514500325;0.573168927;0.073545111;0.121660614;-1.411768394;0.918846136;0.613172085;0.530755412
904;young;female;C;-1.733073622;0.184314541;-0.497886194;-1.055481671;-0.726705993;0.747502832;2.316680827;-0.59602205;-2.144978163;2.962345835;-0.764719384;-0.624937241
905;old;female;A;0.544377244;0.907034653;2.404436638;0.99962995;-0.57455314;-1.065007763;-1.384477247;-0.391845848;0.005037977;1.499924638;0.776534755;2.396426464
906;old;female;A;-1.136777693;-2.084882193;-2.632872986;-3.069745682;-1.841771822;1.148250355;2.365279851;-1.391969211;-2.814504758;2.409355118;-0.308301449;0.269384068
907;young;female;C;-0.65624808;-1.752039952;-1.035360651;-0.058510462;1.2557282;-0.400995218;-3.132042372;2.90588053;-1.288636607;-1.489740119;-0.006297887;0.005993407
908;middle;female;C;-1.379011178;-1.838176668;-3.886203839;-0.971702605;-3.153023222;2.530716212;4.903705519;-1.441324108;-2.127708703;0.503148704;1.020844406;-1.292978648
909;old;female;B;1.297975706;0.814694233;-0.492150064;1.181074807;1.333925697;1.373493393;4.099501966;1.410284844;-0.448218054;0.046477268;-0.418386872;0.488386943
910;old;female;B;-1.407675665;-1.692134772;-2.084582995;-1.145842386;0.440698468;3.060791602;3.90050147;-1.309538922;-2.623879859;2.623290694;1.271262034;-0.840958595
911;young;female;C;-0.60870422;-0.399168434;-0.656931081;0.460008198;2.416773373;-0.318976027;-0.932503715;0.481190791;-1.691078887;-0.765787377;-1.179975545;0.842341891
912;old;female;A;1.504159529;0.08729342;0.508076269;0.361117406;-2.079347903;-1.505998427;-2.503046972;0.320243086;1.931247774;0.130800316;0.042185597;-1.094919211
913;young;female;A;0.788204436;0.92071178;1.797701678;3.017391338;1.687632886;0.809868535;2.67874103;-1.126919651;-1.565875046;1.143262736;1.168492762;-0.744652535
914;old;male;B;1.256992936;1.943527219;0.323952595;2.257840977;0.791095176;-0.583289568;-1.826072469;0.769208249;-0.69738567;-0.392639053;-0.842238525;-1.070303362
915;old;female;C;0.216163288;0.93636462;-0.23411203;-0.103135977;0.501235673;-1.302210815;-1.381220622;0.366119387;1.204904788;-0.147020242;-1.470762693;0.565278463
916;old;male;C;-1.302154749;-2.941878001;-2.910637491;-3.718969477;0.019182025;-0.281772639;-0.309913799;1.645680031;-1.885521187;0.660363023;-0.603502634;-1.040244228
917;old;female;A;0.732408664;0.49754084;0.443217956;0.979684325;1.552829123;-0.406956631;-2.50282165;0.260505069;-2.820227053;1.637323483;0.254199027;-0.958356916
918;young;female;A;-0.621420039;-1.626665555;0.578429393;-0.451942368;0.153894904;0.558299328;1.351822271;1.675658468;-0.956576769;1.315954587;-2.176583199;0.887759867
919;young;female;B;-0.401102158;-0.27061772;-0.092124829;0.026085229;0.917763588;-0.164460604;0.054330986;0.302565922;-1.321975148;2.156626136;-0.820224706;-1.544299404
920;young;male;C;-1.243938815;-0.956320275;-1.570197664;-0.128804365;-0.569729894;-1.195297493;-1.536007807;0.463093824;-2.435517307;0.168257811;-0.57481502;-1.504121204
921;young;male;B;-0.07369174;-0.289631892;-0.208415893;-0.392232363;-2.923557888;-0.986762294;-0.813298233;-0.766196695;-1.536204582;1.915523819;0.097140262;-1.046182947
922;middle;male;C;-0.581987088;-1.53310217;-2.50267415;-2.151807457;-2.658636503;1.86797997;4.232400833;0.997076946;-3.092943804;0.554393805;-0.714673937;0.079205468
923;young;male;C;-0.036056545;1.196608745;1.190957003;2.350542918;1.05094493;0.025321757;-1.616237918;0.422164615;-0.929516077;0.656185889;-0.157430923;-0.925750054
924;young;female;C;-0.688164192;0.819998237;1.011046972;-0.518547232;0.006337481;0.270004676;2.399770981;0.998527477;-1.574376603;3.128400216;-1.031355812;0.502599861
925;middle;female;A;-0.143929851;0.268192545;0.963018502;-1.531764889;0.600025415;-0.221768688;-0.34340151;2.033768414;-0.739887481;-0.805047379;0.148584826;2.70817201
926;young;male;B;-0.376297279;-0.121984412;0.329254108;-0.0812228;1.710245133;0.301400383;0.504417109;-0.276310304;-2.530296547;0.330128809;0.02247682;1.375273871
927;middle;male;A;0.751081395;-0.840207116;-1.379933198;-1.662198621;-0.579359149;2.071169641;4.665975664;-0.552264301;-0.583749447;0.702361604;-0.401712666;-0.188580362
928;old;female;A;-0.3700492;-1.332408133;-1.316957683;-2.017470703;-0.278218127;0.828670653;1.869229218;0.961526411;-0.437520359;0.083350543;0.965826729;0.361428913
929;old;female;A;0.848899569;1.825521119;0.908392007;1.195590176;-0.345597421;0.665846968;-0.110775879;-3.580658585;1.210248711;2.129212729;0.069620059;-0.147497352
930;young;female;C;0.390657512;-0.71761812;-0.268376665;-1.870575247;-1.205793122;0.829268992;1.640364902;0.374042919;-0.483346308;2.317292966;-0.805716291;0.891183594
931;middle;male;B;0.555849056;0.485011908;0.295885563;-1.08672503;-0.329765348;0.871123474;1.405925493;1.052266769;-0.238378798;1.028241481;1.82596383;1.665113789
932;middle;female;A;0.324358676;1.325995766;0.457912932;1.001706915;0.610641502;1.916765944;3.189679753;-0.830582824;-0.529018975;3.511695601;0.421721131;-0.652629789
933;young;female;A;0.542345158;-0.778890491;-1.723515209;-0.994024113;-0.095924156;1.059597078;1.808469287;-0.578010534;-1.227745925;1.742608407;0.01530951;-0.838850621
934;old;male;C;1.167459699;1.866439763;1.640358336;1.224616868;0.112812458;-0.072422685;-0.111578518;-0.748173845;-0.489923878;1.56106602;-0.548737216;0.751733628
935;young;female;C;-0.616255138;-0.466840298;-0.999974615;-1.065194141;0.367482341;0.528167097;1.667624749;2.028333593;-1.730172831;3.398968048;-1.014532412;0.201765317
936;old;male;B;1.709769452;1.639256804;-0.417402477;1.612728527;0.325341742;-0.65081124;-2.051117507;-0.955237296;0.861802697;-1.215698527;1.183467153;0.466840642
937;young;male;A;-0.747781173;-1.794266142;-1.959179606;-4.483714709;-1.149766816;-1.430906904;-3.160966144;-0.178882999;-3.418528422;1.14560735;1.04959833;-0.122165354
938;middle;female;C;-0.184792357;0.87883578;1.189255863;-0.124150956;2.262031327;0.88058775;1.7709679;-0.250445267;-1.280526006;-0.406093688;-0.258722653;-0.785564396
939;young;male;C;2.222631285;0.577208455;-0.133549692;1.720608072;1.343025129;1.527457351;2.04195642;0.066612749;-0.241645888;1.101696947;0.157288864;2.24547536
940;old;female;C;-0.157894044;-0.203268445;0.876346993;-0.001484607;-0.719303646;-0.699022116;-2.866650001;0.210023235;-0.973851731;0.37352295;0.367429626;0.877166712
941;middle;male;B;0.61503813;2.40002595;3.203237135;1.45771708;-0.462614745;0.754784522;2.954475607;3.142271552;-0.203773245;0.816272233;-0.113429507;-0.361350155
942;old;male;A;-0.34584282;-1.379278472;-1.900399884;0.454654153;-0.717769046;0.264816467;-0.762113829;-2.266467218;-1.880078702;-0.306526815;-0.274322506;0.722816938
943;middle;male;A;0.393209031;0.318528987;0.096781235;-0.260427828;1.220643657;-0.723280307;-1.05802752;-0.11938354;-0.591760416;0.084031787;-0.782497522;-1.754406205
944;young;male;A;1.400256004;2.074940425;0.976242277;2.716482134;2.072668986;0.475181367;1.672396645;0.210162794;-1.661597501;2.071238432;-0.592160571;2.402576286
945;middle;male;B;0.363526346;-0.470443127;-1.48408319;-3.096963691;-0.146482474;-1.546188106;-3.498408005;-0.525997152;-1.818158627;-1.046690343;-1.629601744;0.307271901
946;old;male;B;-0.455133526;-0.850951568;0.590511529;-0.550385946;-0.801214211;0.507684416;1.606295331;-0.543551931;-3.024822646;1.997234318;-0.275371044;0.029568376
947;middle;male;B;-0.288735645;0.988409977;0.694111714;1.215870891;-0.328261805;-1.604377739;-3.055897966;-0.397218386;-1.497075018;-0.408148847;0.29035071;0.990150368
948;young;male;B;1.013737316;0.824883736;-0.076286693;0.322560272;-0.365369621;0.009612326;-0.156697223;0.847341507;-1.528579879;-0.78684138;-0.376404116;-0.357679144
949;old;male;C;-0.182379046;-1.162865043;-1.442239485;-1.986172697;-0.747292525;0.690655408;3.126474292;1.138805003;0.007374396;0.418512264;0.002020024;-1.034678393
950;middle;female;A;-0.338754782;0.350635131;0.087123841;1.6931325;0.635173974;-0.004195412;0.317984531;-0.754333948;0.067754685;-0.667930763;-0.377267445;0.443135203
951;young;female;A;1.547513793;-0.143755494;-2.504832755;-0.484489666;0.333970439;1.393304408;3.407931061;-1.54633519;-1.021904938;1.768058337;-1.940738996;-1.566316727
952;young;female;B;1.45477208;1.276096864;0.482989528;1.150643787;0.54619739;0.864369104;2.004851013;0.095076888;-0.812359797;1.510671935;0.369320058;0.182381627
953;young;female;C;-0.666713002;-0.961677465;-0.176166232;-0.885697851;-0.419884496;1.07897624;1.310032467;0.708232303;-1.023129788;1.337154765;-0.722753935;0.207217815
954;old;female;B;1.277705284;1.799240544;1.559702518;0.755691626;0.102243504;1.068063991;2.12091577;-1.184173941;-0.08013798;-0.432916968;0.139245083;-0.481170409
955;middle;male;B;0.959110051;-0.123318464;-1.652868805;-0.307184492;2.246348847;1.484070186;4.105320529;-0.118968879;0.038387871;2.635008526;0.976654784;0.291464459
956;middle;female;A;0.205604017;-0.673339689;-0.515397873;-0.639550248;-1.445030417;-0.413288256;-0.49192216;-2.397701193;0.22481358;0.848812023;-0.059842582;-0.489429028
957;young;male;A;-1.101035992;-1.866759721;-0.622149462;0.263700452;0.896099951;-0.665107555;-2.537596931;1.492853743;-1.84471058;1.284232718;-0.476570116;-0.834673813
958;young;male;A;-0.841939108;-2.823295487;-2.513026861;-2.588555215;0.304804918;-1.471056431;-4.778545513;-0.514960183;-2.46343351;-1.184471796;1.526643811;-0.409673814
959;middle;female;B;0.951867528;1.539985726;-0.381663743;2.191370691;1.968270113;1.960363394;3.988988938;1.540045072;-1.198035597;0.238076261;1.858492635;-0.443076962
960;middle;male;B;-0.386440106;0.033425805;-0.305273602;0.021942963;0.70261121;2.047567081;4.16746107;1.679123728;0.112203282;1.174260843;1.211697296;1.73553589
961;middle;female;B;0.753498538;1.601750551;1.159925277;-0.113313698;-1.314861155;-0.417717037;-1.210032727;0.351552771;-0.806158023;-0.953723671;0.147611576;0.319781302
962;middle;male;C;-0.4430517;1.432523999;0.848775637;1.525696492;-0.624142611;-0.814306772;-2.294759512;0.577750145;-0.399663607;0.500493936;-1.064035274;0.100086012
963;middle;male;B;-0.551881342;-1.030989323;-0.13937002;-0.604585509;-0.124014717;1.064053114;1.706814945;-0.417243221;-0.834776602;0.615134435;-1.17904578;1.8277032
964;old;female;C;0.415816193;-0.375437028;-2.289890656;-1.060080052;-0.190073903;-0.989018768;-0.686248269;-1.057085403;0.138254763;-0.870243414;2.559772609;-0.5896882
965;old;male;B;-0.076658177;0.007733217;0.169387918;-1.879138316;0.142747131;-0.843875228;-1.762016742;1.489789534;-1.191865113;0.369210242;-0.986824892;-0.034726552
